,ap1,ap2,ap3,ap4,ap5,ap6,x,y
349,-53.37624691297564,-43.24236871284542,-51.103121233749704,-52.66022995530767,-57.7780916339733,-55.7658778518701,985,279
351,-53.68094977469867,-59.43566290946616,-69.3953231244537,-55.83370474566031,-47.89112323866028,-48.145231499536045,1524,1273
352,-52.227428540124166,-48.05730679183928,-49.02204429370329,-57.386870992383685,-54.739361720901684,-54.259987557955895,1540,42
355,-57.98866269202386,-63.13611242834217,-48.882454232385214,-56.21621859983355,-56.20774721962035,-47.572866616436116,1918,922
357,-51.36973921620334,-35.511941432801095,-61.073391351408745,-60.050598108231924,-59.54087829015841,-57.1834920399465,890,62
358,-61.02566125996523,-53.75270062328266,-56.802132041121965,-42.48065746181592,-47.850949837706594,-56.76931370104515,301,1238
359,-55.56918111170286,-55.59987198322814,-51.910697536348884,-56.99776284277534,-46.08290683775888,-43.43647092441892,1596,1230
363,-63.51239362295469,-55.144064269339104,-42.72780348378076,-60.518439184597895,-52.28780839336906,-53.53456633736833,1636,85
364,-55.29842035248894,-42.962268440028964,-48.08453262546422,-55.57275578623563,-53.74208926151542,-55.31437743954571,1260,21
366,-47.86144882883012,-68.24789878881168,-61.62534112111922,-51.80152750576326,-58.97332562325303,-55.204356551372335,33,493
367,-53.277101382344284,-41.161088691913534,-52.16776996276621,-53.48281288911119,-84.80752365717159,-65.70660456048672,1090,282
368,-52.158992235629206,-52.73524307157926,-55.5053369860513,-65.23651295276915,-60.24103920892459,-51.03590058999369,1282,719
371,-56.69417438587197,-51.307705737322145,-61.8672449953049,-26.789599752570165,-51.101547535440105,-60.042387994541585,65,1406
373,-53.44021355657999,-58.13385322189433,-57.09185861210499,-58.63987384550205,-50.98973089103568,-59.69203698182398,1050,830
374,-61.63464155322595,-55.977646552154575,-49.0304323153577,-59.15661758728298,-60.538305691594175,-51.173499888881544,1486,691
375,-58.939639453937986,-60.058421827867775,-63.83213091492843,-49.4704340853686,-54.362900187016066,-54.187774217431965,135,833
377,-71.20527710185746,-52.55313598866813,-75.86425040148063,-39.398071542829555,-51.12849233865199,-55.64028841552698,71,1241
378,-70.87720870921709,-59.32666826066068,-53.958412462985905,-52.46377637100203,-48.00641933351344,-48.81277952355661,1602,1045
379,-52.50579920345671,-53.791395863583425,-59.91448179305924,-43.18360498653641,-53.06299923452431,-59.18529755180068,31,1060
381,-49.80202965781609,-39.741931756480156,-54.17186446249925,-55.16085531749922,-55.870423086076556,-58.09992957740264,824,22
383,-73.18299300737765,-42.934638627466136,-53.697004085632585,-56.9525756808399,-55.2341185645237,-55.9293248819104,1283,154
384,-60.092895528128366,-53.78612269676971,-56.64556814428828,-51.44396206466881,-62.7542712016202,-53.78358081618266,43,847
385,-51.27701397147406,-55.04934724415869,-57.1532619783057,-51.34787057755236,-50.97638806469293,-54.60909214799892,482,889
386,-58.75967454611213,-63.11978175634343,-53.2876975724423,-50.66371778625922,-49.42996456374036,-63.65385772145045,585,955
388,-50.99017080226527,-42.73878157946433,-57.9870178983185,-57.917241111770394,-60.910991212681,-53.200613927960994,896,280
389,-57.865864863583745,-55.57389449059514,-49.74744047297105,-54.43881715837567,-60.31358445668879,-62.822783773479074,1971,932
390,-55.90674532288878,-57.188941459422864,-53.0917085740004,-58.227818712246474,-54.949403270027084,-50.14594109870468,1887,743
391,-69.69681712278694,-49.781965040186165,-62.504270982604055,-49.80163771279338,-53.98963830918939,-57.25243546552302,779,920
393,-61.61620264017425,-53.58776731716931,-41.542723726324226,-60.926949058546924,-57.027484612053414,-66.00426838374072,1876,365
396,-54.01543551822496,-53.50029242078438,-61.000230975680964,-51.78760091774212,-51.415430095261684,-49.08404284915558,1502,1072
398,-63.38244482915759,-57.401460468848526,-59.953352392636745,-35.17277094857083,-61.49770876193203,-69.98171977883374,86,1496
400,-57.12209852921031,-55.386596908319945,-49.63287359695684,-55.56736943824677,-49.10837323193647,-53.46093068348833,1582,1241
401,-55.06437833757875,-53.752436649631235,-52.63880982913274,-55.36711479035836,-58.64574261614888,-50.18552279057939,1910,964
402,-53.832376092674174,-54.509722407509386,-54.245574854622134,-58.10317484150261,-42.211501948175766,-48.29174227330343,1317,1329
406,-38.99612340132448,-50.20888985645297,-63.333727300107256,-53.10077721781403,-53.71737011584529,-55.73101793790572,345,11
408,-53.45119962239033,-55.15984283701634,-52.72278951208219,-58.36364599712981,-50.206577866011486,-49.81164010339619,1565,914
409,-52.800942485638494,-56.94654404286658,-57.38864449432228,-54.112836333669435,-44.9383088339901,-60.20221318610628,775,1406
411,-57.86633732154934,-54.45608766374599,-56.47747298523253,-56.108818363229,-54.8308368828784,-60.9089471987358,1047,699
414,-45.70170527146156,-64.24643553563179,-56.07093670605977,-55.27089407265439,-54.66623724659389,-60.03163624856336,109,368
415,-61.547965671113104,-47.544670470144595,-48.513890902574914,-53.79732953454673,-57.693748709774624,-56.871101673837316,1120,346
416,-56.23900630698238,-52.051077990928334,-57.719064999144855,-63.365363136471885,-51.58561847824412,-66.23997974572067,573,1498
417,-25.54199722562545,-53.893585362459795,-58.4748698599883,-56.834350304533736,-57.07968052727865,-62.50666039481467,119,125
418,-58.426983534618955,-55.54664594228469,-57.0311288647703,-50.443213525887494,-52.30988531000569,-54.12278797441758,110,961
419,-53.851574470122486,-54.20692269400572,-54.48262951033135,-41.894860916189415,-47.941535272266236,-77.7926256718806,384,1310
423,-59.55017700933455,-53.339017170831795,-50.76138606529773,-64.03403824490415,-50.866155581848204,-50.173674759235205,1498,692
426,-43.625426037713744,-48.82798258390988,-54.38034115432586,-62.01855432371785,-52.975299127878344,-57.369165798805795,259,61
428,-49.22445467237809,-61.22320445641783,-53.49336059016167,-64.79929531345668,-59.36284002309124,-56.26001321475988,158,544
432,-33.09374159433152,-47.27921196530939,-58.42700670944399,-60.21978293968678,-57.2751048550286,-63.02709736224632,159,19
434,-52.38237472551908,-52.510244227783375,-60.39190942564372,-48.6048227264591,-50.42693443844958,-56.21738383930097,577,877
435,-52.439748064024684,-56.753439714186655,-60.82076048301526,-49.792805824917366,-47.803757047123845,-55.814229646588906,351,1253
436,-53.55753050260432,-65.01440055885955,-60.016579280063226,-45.197242067999795,-52.07549509120942,-63.03546658189072,563,1152
437,-59.49492617032439,-54.03600720047423,-62.694120208748174,-51.378666920105985,-48.85483658094415,-60.2376800438649,596,875
438,-51.61067036111261,-46.950695854818065,-56.60307854380501,-52.45571972269748,-56.03996600077886,-53.623352295719585,867,560
439,-54.92457464491782,-66.81842758110345,-57.92158311095279,-50.17305997463645,-42.02465876151724,-50.37747971138786,989,1230
442,-58.490379172835006,-55.38223111248228,-50.46229549354952,-50.8444247867845,-54.343910621769965,-55.77403138112942,1395,534
443,-57.333369716554294,-69.8584015491746,-63.49567505063038,-54.966543582792255,-45.34597315545859,-55.74816595921022,516,1387
444,-56.0830008116081,-57.42881748621359,-52.05892164371768,-60.301445385253544,-47.31485243251861,-61.49985210693755,1330,1167
449,-46.71712939568697,-60.03623639910485,-57.57340956524837,-49.250098777514886,-60.08861507976383,-59.62446194268922,16,635
450,-52.36123247964861,-44.660737520316445,-53.007686282551624,-57.8963013859415,-56.800073551594735,-55.00630134204113,652,309
451,-56.63937464963604,-48.72384206401968,-44.87395023276225,-53.95339528828931,-62.200239809669156,-54.68304868761109,1384,233
452,-58.305500064783544,-54.379203639540926,-54.82398526615298,-55.017141274442444,-53.89482788935631,-55.68852957768068,1299,564
454,-67.6099162613791,-53.578798062304855,-41.653483922183554,-63.78826217378817,-57.751986543508025,-69.5911659641351,1936,353
460,-57.634419885661714,-56.75560489320246,-50.44185836271846,-59.582641849399295,-52.20580722217626,-50.74469657799858,1738,955
462,-55.300168131723176,-54.69056659444149,-49.35284939301394,-65.17165809646225,-56.31373310872132,-49.74133529020021,1833,647
463,-62.25611351499958,-61.19650654825314,-54.00483603527023,-57.865998291685344,-48.11768938552011,-45.04035537405629,1534,1331
464,-53.92152474913979,-54.70838262863073,-53.852769762064234,-73.37163802317546,-50.951053560246265,-62.946743349237835,829,1069
465,-57.95204845572209,-49.423383528109355,-55.21970894088739,-49.94460365492852,-47.74173415315393,-54.64240305095238,821,858
466,-59.14873075438699,-16.954566821080906,-55.752894017640465,-57.317591262376354,-56.25491158632924,-56.36644138396968,1011,104
467,-51.231034572180306,-53.38953441809863,-57.44144300066079,-44.66863582107298,-47.713152051887405,-56.247972828067354,400,1444
468,-55.21596998045413,-52.93534332005801,-51.140226412760654,-52.48336719794491,-44.773223490208515,-49.52930361703949,1484,1451
470,-48.765236254262454,-54.072957213205925,-53.46218083249763,-49.86567791146299,-49.43298902051674,-56.66131014924986,287,882
471,-80.50854723132015,-62.37938268902714,-55.10466712418597,-49.76621646599963,-53.43647902986248,-68.25113139102412,554,1242
472,-60.98725146829901,-54.41274584818313,-60.9865474043238,-56.042910378213115,-73.8816859893099,-32.4245214953996,1838,1338
473,-66.95930623621484,-44.62711362960086,-56.032847067648824,-55.600564568312805,-54.77782586188568,-55.92385705914505,734,167
475,-55.20642479079548,-51.74273505232688,-55.35974033494878,-54.24350046878139,-43.20082558566102,-54.15748061902356,1253,1235
476,-58.021162293514266,-58.546198964344015,-54.16460984675101,-62.718363853891844,-52.435759909601245,-46.166021032109505,1919,1038
477,-56.950147525425095,-53.29214301443243,-57.62407642238819,-50.44244062411156,-53.45681908069501,-45.97095828307856,1497,1086
479,-40.172223717316875,-54.04399784284985,-54.44837261019954,-59.06909842253947,-55.258619216370505,-70.6769225600595,116,300
481,-56.23078981686362,-58.64688891172808,-64.54614645193817,-32.60961581581386,-71.19795717950802,-62.314834396704,107,1498
482,-60.352838444493116,-55.92905823485184,-57.5572104651128,-44.15648078785196,-50.34610633208557,-55.77352114866496,115,1103
483,-51.797487086976055,-54.962916362901176,-53.12557722341001,-47.498319286466845,-57.026459306451365,-61.47383522244699,293,842
487,-47.51453096756683,-47.56473528509859,-51.745505037050215,-62.646603480907814,-55.451255962233205,-59.999983083408154,547,728
490,-65.39286304219355,-50.759960715308466,-51.115884858191606,-59.842411129163494,-58.13577130243699,-57.7381248881396,1549,97
491,-50.22713696191377,-55.56990017447696,-62.348439159518534,-50.99602691277096,-53.30918274223362,-60.04164544320135,33,744
494,-52.022556199390976,-54.24191555451942,-54.44000409620852,-56.17382539475621,-55.69927055482094,-53.257160090268236,594,553
497,-46.814456468705075,-46.36403757935173,-54.55735232111331,-56.27718868999624,-57.38367483023937,-56.316991394468616,643,279
498,-45.89955985210514,-52.7175606794797,-57.23008478332073,-53.222548857202476,-57.9801731697891,-55.295542281765606,305,126
500,-54.026604447387484,-58.00598074094441,-55.776079196319735,-53.943967082305306,-45.12005985803554,-54.53268883038732,1013,1151
501,-51.673146066361035,-50.642635246468785,-58.508295293706084,-51.24203366276554,-57.91563489650055,-60.06214378955828,411,299
503,-61.51779608298834,-53.79241805489099,-54.157568508141416,-57.07149310994615,-51.14740815463701,-70.06977444457982,1354,1356
505,-58.60157143351729,-53.809246329060166,-51.97827474396287,-51.288328471400824,-48.272358720530306,-54.77566228340778,1158,915
507,-48.02770882904602,-53.039529722013114,-66.47325098743629,-53.16887895051042,-53.8501758850984,-62.48551485423266,241,658
509,-62.34562211561311,-60.63837610882199,-61.89300758706824,-36.51151478647503,-56.39205552647831,-58.35797668488635,11,1293
510,-57.341023190185894,-68.26271328238983,-53.96336496286907,-54.35387615698596,-47.55287874075046,-44.2201419822885,1489,1282
511,-52.13420338023105,-64.85513957992853,-59.122998298283974,-45.61907863999626,-60.38163812345208,-62.11222451952182,374,897
512,-61.95984195473777,-62.64243110403464,-48.65751707210027,-55.742060909123914,-53.74822182251327,-50.71595302276832,1492,914
513,-58.62248216472339,-55.97539154845624,-55.437186530652895,-67.59223085472205,-41.569821078840825,-60.99467598955707,1141,1296
514,-58.99011987891007,-66.30244768259634,-55.67710399182175,-59.09149504010732,-51.254112181746734,-50.27309036065772,1635,717
515,-53.86245061127154,-36.9655919964189,-52.29422191618748,-52.28440016956245,-58.61417203454192,-57.939445382814526,1044,27
516,-60.603542585688615,-53.0167806876747,-54.93586748284101,-52.421541984619296,-44.70315089148782,-51.035187688741026,1384,1458
517,-52.941865362281575,-53.42343635844939,-44.66779342230201,-60.65217705864249,-52.67180704728596,-53.33201813887282,1575,244
518,-54.52434897044115,-51.75595468364489,-54.00792101081912,-47.26560485111464,-56.071035361129844,-55.81661969308195,37,956
520,-63.5547295310605,-51.15497555546388,-62.37694851986201,-42.86899609619905,-59.632524760922855,-59.624986257989825,6,1069
521,-73.19595861534002,-55.782497304879655,-56.06712774136926,-66.00538686375941,-54.637969964865825,-32.928601767884295,1926,1482
522,-59.55021939124946,-53.976155167248436,-40.201237821150926,-61.81613695471019,-54.255804411524764,-55.7031411546121,1962,287
524,-48.28752351209221,-62.55998274423577,-56.53725986085011,-60.65623642939494,-57.03090850896495,-60.476883261771746,134,690
525,-63.418283777304936,-51.08599734527403,-58.91683188132339,-48.980549143203476,-54.49958677112547,-54.918165468493584,775,904
527,-45.261959281756496,-49.63851884198313,-52.67106706932602,-72.91253665592953,-55.30169558063985,-63.30452770481851,534,334
528,-51.03560053922102,-57.2066843703777,-57.64733605038687,-50.92784314163262,-45.93458379553078,-55.84859304755915,749,1468
529,-52.02771351873736,-51.91182656856614,-52.834598095409916,-47.75008917756271,-57.1270269343442,-55.92601492167862,577,728
530,-70.67821684153188,-53.9249555040533,-29.788675686931153,-58.960947573403914,-55.857636845818355,-53.40645316992003,1951,102
531,-53.438864897928006,-58.61740411646637,-52.029651839340644,-69.68766017952179,-45.38354537523833,-49.38494295943582,1233,1353
532,-47.38578671796168,-55.713222007667234,-59.43653039885178,-47.38578671796168,-55.713222007667234,-59.43653039885178,246,750
534,-53.5848207171973,-53.190633854069716,-47.79128999439586,-55.646266960577705,-56.456700451602146,-59.00597366653063,1759,497
536,-55.29131780934456,-59.98130241555103,-50.99878670221997,-53.34006179137261,-46.01936353547242,-50.19002442776465,1353,1301
539,-61.48386558245197,-51.89034148522762,-50.190737307257784,-54.09245402494509,-55.759496035001106,-60.56868145781097,1817,456
540,-61.449665971936454,-86.53626339246675,-50.50014492970029,-54.5897435032338,-58.84805136092759,-55.434735537565714,1910,720
543,-58.92985205252603,-49.52418892533531,-59.01027281287347,-53.204575873779675,-50.36719243077643,-55.909361809571905,758,518
545,-52.44031426537927,-34.35572158139435,-51.52464595020711,-52.178002209612245,-69.3229856833222,-54.92714068992943,1035,32
546,-58.3410969733665,-54.00768766539166,-64.05672215348011,-50.57759619354853,-48.38090222652938,-48.398465460413924,1290,849
547,-53.200380854554716,-58.2239465036905,-58.35966894568223,-40.76036440005977,-60.92634927061697,-65.29603368272004,275,1307
549,-43.41031211246815,-48.58055488757692,-56.92341078462433,-54.59235948046492,-53.780467868664424,-57.18308016930732,299,70
550,-55.886150854523876,-49.09298092092081,-62.952769689808505,-59.90706881819979,-56.66831568563866,-56.351345146051415,990,534
554,-53.98726773719191,-55.733438108453214,-61.03971282805388,-31.417694001847284,-49.58057029552339,-53.60219305621822,115,1467
555,-41.861516958135724,-53.00984929651224,-55.92230106755472,-53.27280564102949,-54.45161330489199,-63.139675109145855,107,272
556,-57.633951335157,-52.551873551223515,-54.20760931183206,-56.81927046147219,-49.584235567037084,-34.61177510791525,1896,1310
558,-48.90576340437501,-50.38065745187388,-54.542632373025405,-58.33248452682,-54.086690984768985,-56.84547905125403,98,666
559,-52.86463099988056,-54.84886932406668,-57.454828530195236,-57.32940423786459,-61.0323112149232,-79.29374932389058,510,547
561,-64.02875659123553,-56.73076664610483,-54.25377826080926,-62.21185528971671,-54.19528244042585,-50.998243761531214,1360,863
562,-55.602006224887184,-62.47692382956558,-57.24296509891406,-55.02185469712618,-44.77456651286743,-55.82361358195874,1017,1141
564,-56.25296585275697,-54.71548992435647,-52.87593767435753,-51.20864525546226,-50.56849489625619,-56.136639404248854,646,932
566,-58.05625934881355,-61.70075657379205,-39.301669672190805,-61.22333300937278,-52.223703612125824,-65.97660960852326,1995,329
567,-50.26330072352809,-50.52510141617886,-60.88973508673368,-52.593966521894224,-52.6656566775464,-58.44438710265799,104,334
568,-60.908415461706326,-47.728195579819044,-53.11658309744939,-53.46188002434129,-55.665950494487305,-57.880227787033135,1402,523
